uri,label
http://vivo.ufl.edu/individual/n127783,General Surgery (Louisiana State University Health Sciences Center)
http://vivo.ufl.edu/individual/n1020509448,International Palm Society
http://vivo.ufl.edu/individual/n601659723,Sceee Services Corporation
http://vivo.ufl.edu/individual/n404463069,Registrat
http://vivo.ufl.edu/individual/n42378,Occupational Safety and Health Administration
http://vivo.ufl.edu/individual/n1015873607,Arthritis Foundation
http://vivo.ufl.edu/individual/n9079043312,Los Alamos National Security
http://vivo.ufl.edu/individual/n2028553312,John S and James L Knight Foundation
http://vivo.ufl.edu/individual/n3529919790,Attending Staff Foundation
http://vivo.ufl.edu/individual/n245928,DeSales University
http://vivo.ufl.edu/individual/n1076562713,Sexing Technologies
http://vivo.ufl.edu/individual/n4629769967,Giga Institute of African Affairs
http://vivo.ufl.edu/individual/n8858806,Software Engineering Research Center
http://vivo.ufl.edu/individual/n1136775552,Ministry of Science and Technology
http://vivo.ufl.edu/individual/n8997214698,Canadian Vet Medical Association
http://vivo.ufl.edu/individual/n1509581567,Health Foundation of South Florida
http://vivo.ufl.edu/individual/n27103,Technical University of Munich
http://vivo.ufl.edu/individual/n4058310561,Phrma Foundation
http://vivo.ufl.edu/individual/n4129178415,City of Hawthorne
http://vivo.ufl.edu/individual/n1016511053,US Department of Agriculture Citrus Tristeza Research
http://vivo.ufl.edu/individual/n411145118,Brain Aneurysm Foundation
http://vivo.ufl.edu/individual/n159295361,Thoracic Surgery Foundation for Research
http://vivo.ufl.edu/individual/n254183,"Number 1 Forward Surgical Unit (National Service, South African Defense Force of Angolan Civil War, Pretoria, Northern Province, South Africa)"
http://vivo.ufl.edu/individual/n78195,Csmart Inc.
http://vivo.ufl.edu/individual/n6236923723,American Arachnological Society
http://vivo.ufl.edu/individual/n1819619118,Mote Marine Laboratory
http://vivo.ufl.edu/individual/n2404711765,Chiriotti Editori
http://vivo.ufl.edu/individual/n1986582260,Arginetix
http://vivo.ufl.edu/individual/n72286,Tetra Tech
http://vivo.ufl.edu/individual/n308777,China Posts & Telecommunications Industry Corporation
http://vivo.ufl.edu/individual/n9622569436,Nortel Networks
http://vivo.ufl.edu/individual/n7378032550,Hettema
http://vivo.ufl.edu/individual/n9803012622,American Show Horse Association
http://vivo.ufl.edu/individual/n1591850268,Pharmanet Inc
http://vivo.ufl.edu/individual/n1005699,Video and Collaboration Services
http://vivo.ufl.edu/individual/n4167270902,Prostate Cancer Foundation
http://vivo.ufl.edu/individual/n8957128025,Royal Oak Enterprises Inc Acticarb
http://vivo.ufl.edu/individual/n1200843697,Peninsula Pharmaceuticals
http://vivo.ufl.edu/individual/n5954102616,Incyte Corporation
http://vivo.ufl.edu/individual/n27886,National Oceanic & Atmospheric Administration
http://vivo.ufl.edu/individual/n8093312621,Point of Care Center for Emerging Neurotechnologies
http://vivo.ufl.edu/individual/n43374,Federal Reserve Bank of Boston
http://vivo.ufl.edu/individual/n403156649,The Rosalynn Carter Institute for Caregiving
http://vivo.ufl.edu/individual/n2479907208,Institute Agronomico
http://vivo.ufl.edu/individual/n1077560295,W L Gore and Associates Inc
http://vivo.ufl.edu/individual/n49818,University of Louisville
http://vivo.ufl.edu/individual/n367244494,Denver University Law Review
http://vivo.ufl.edu/individual/n35162,Physical Therapy Program (University of North Florida)
http://vivo.ufl.edu/individual/n174235,Southern Sociological Society
http://vivo.ufl.edu/individual/n48381,"Epidemiology Dept, Navy Environmental and Preventive Medicine Unit 5, San Diego"
http://vivo.ufl.edu/individual/n341456200,University of Tennessee Southeast Transportation Center
http://vivo.ufl.edu/individual/n3874680388,Academic Journals
http://vivo.ufl.edu/individual/n401241,University of Malaya
http://vivo.ufl.edu/individual/n1593815530,Electrical Contracting Foundation
http://vivo.ufl.edu/individual/n3916047113,American Digestive Health Foundation
http://vivo.ufl.edu/individual/n67674,"Pathology (School of Medicine, University of Maryland)"
http://vivo.ufl.edu/individual/n121111,Biokinesiology and Physical Therapy (University of Southern California)
http://vivo.ufl.edu/individual/n49010,Plant Pathology (University of California at Riverside)
http://vivo.ufl.edu/individual/n3727761956,Ladies Auxiliary to the Vfw
http://vivo.ufl.edu/individual/n230734,MCI Telecommunications 
http://vivo.ufl.edu/individual/n163320,Quest for Understanding
http://vivo.ufl.edu/individual/n59711,Veterinary College of Ireland (University of Dublin)
http://vivo.ufl.edu/individual/n55043,Columbus Community College
http://vivo.ufl.edu/individual/n5258951626,Biomerieux
http://vivo.ufl.edu/individual/n157101453,Florida Department of Health J and E King Biomedical Research Program
http://vivo.ufl.edu/individual/n772755166,Rupps Seed
http://vivo.ufl.edu/individual/n133766470,Society for the Arts In Healthcare
http://vivo.ufl.edu/individual/n49709,Pharmacology (Medical College of Wisconsin)
http://vivo.ufl.edu/individual/n274046,Microsoft Applications Group
http://vivo.ufl.edu/individual/n7282787482,Allerderm Inc
http://vivo.ufl.edu/individual/n81929,Central China Normal University 
http://vivo.ufl.edu/individual/n47495,"Environmental Protection Department, (U.S. Department of Energy)"
http://vivo.ufl.edu/individual/n1345397839,Indian River Citrus League
http://vivo.ufl.edu/individual/n1300351990,Solvay Animal Health
http://vivo.ufl.edu/individual/n133139,Anthropology
http://vivo.ufl.edu/individual/n254545,Graduate Fellowships for Outstanding Research
http://vivo.ufl.edu/individual/n351531439,Florida Housing Finance Corporation
http://vivo.ufl.edu/individual/n124593,Tufts University School of Medicine
http://vivo.ufl.edu/individual/n4147100656,Florida Nurses Association
http://vivo.ufl.edu/individual/n12369,Office of Academic Support and Institutional Services
http://vivo.ufl.edu/individual/n1555723642,W M Keck Foundation
http://vivo.ufl.edu/individual/n1316661113,Metlife Foundation
http://vivo.ufl.edu/individual/n327762208,Health Care Financing Administration
http://vivo.ufl.edu/individual/n62779,Comprehensive Cancer Center (University of Wisconsin at Madison)
http://vivo.ufl.edu/individual/n1013342320,Arkema Inc
http://vivo.ufl.edu/individual/n1676740463,Pizza Heat Corporation
http://vivo.ufl.edu/individual/n58471,Geometric Analysis (National Science Foundation)
http://vivo.ufl.edu/individual/n177027,Jerusalem's Court
http://vivo.ufl.edu/individual/n337614,"Balmoral Pharmacy (Memphis, TN)"
http://vivo.ufl.edu/individual/n2358903216,Commonwealth Forestry Association
http://vivo.ufl.edu/individual/n3602719695,San Francisco Estuary Institute
http://vivo.ufl.edu/individual/n153305,Evelyn F. and William L. McKnight Brain Institute
http://vivo.ufl.edu/individual/n5513177726,Edizioni ETS
http://vivo.ufl.edu/individual/n4208359416,Bio Scientifica Ltd
http://vivo.ufl.edu/individual/n119423,NICHD Reproductive Medicine Network
http://vivo.ufl.edu/individual/n345693645,Southern Company Nuclear Operating Company
http://vivo.ufl.edu/individual/n147779,Hollins University
http://vivo.ufl.edu/individual/n133066,New York Medical College
http://vivo.ufl.edu/individual/n33949,University of Lyon (France)
http://vivo.ufl.edu/individual/n46856,Counseling and Wellness Center
http://vivo.ufl.edu/individual/n328548386,Florida Strawberry Growers Association
http://vivo.ufl.edu/individual/n3857936558,National Foundation for Ipm Education
http://vivo.ufl.edu/individual/n75401,Alachua County Health Department
http://vivo.ufl.edu/individual/n17635,Florida Prevention Research Center
http://vivo.ufl.edu/individual/n5520197315,Ma Healthcare Ltd
http://vivo.ufl.edu/individual/n922495727,Tree Fund
http://vivo.ufl.edu/individual/n4885889851,Colorado College
http://vivo.ufl.edu/individual/n242580,The Florida Wildlife Foundation
http://vivo.ufl.edu/individual/n1278125,International Center
http://vivo.ufl.edu/individual/n583059470,Flagler College St Augustine Foundation
http://vivo.ufl.edu/individual/n12623,Mayo Clinic Graduate Education Program
http://vivo.ufl.edu/individual/n276656,Delbarton School
http://vivo.ufl.edu/individual/n170509,Institute of Food Technologists 
http://vivo.ufl.edu/individual/n75165,Recess! (a daily Public Radio program)
http://vivo.ufl.edu/individual/n55674,Marcel Dekker
http://vivo.ufl.edu/individual/n108704,Chi Epsilon
http://vivo.ufl.edu/individual/n2125164705,Fundecitrus
http://vivo.ufl.edu/individual/n988781272,Fundacao De Apoio A Pesquisa E Desenvolv
http://vivo.ufl.edu/individual/n1896927210,Cystinosis Research Foundation
http://vivo.ufl.edu/individual/n65769,Florida Society of Respiratory Care
http://vivo.ufl.edu/individual/n227435,Southeast Forest Management Trust
http://vivo.ufl.edu/individual/n78634,Coca Cola Company North America
http://vivo.ufl.edu/individual/n699995966,Florida Probe
http://vivo.ufl.edu/individual/n80711,Gallipolis State Institute
http://vivo.ufl.edu/individual/n190858,Institute for Composition and Electroacoustics
http://vivo.ufl.edu/individual/n9845851618,Moxon and Kobrin
http://vivo.ufl.edu/individual/n4863731630,E A Sports
http://vivo.ufl.edu/individual/n118770,Treasury Management
http://vivo.ufl.edu/individual/n152138,Rhenish-Westphalian Technical University
http://vivo.ufl.edu/individual/n2592257239,Trimel Pharmaceuticals Corporation
http://vivo.ufl.edu/individual/n1186492747,Bioneuronics Corp.
http://vivo.ufl.edu/individual/n41941,Embry-Riddle Aeronautical University
http://vivo.ufl.edu/individual/n3991116324,US Air Force Rome Laboratories
http://vivo.ufl.edu/individual/n1242633896,Eppley Foundation for Research
http://vivo.ufl.edu/individual/n4385686449,Raton Technology Research Inc
http://vivo.ufl.edu/individual/n5935494655,Sigma Theta Tau Alpha Theta Chapter
http://vivo.ufl.edu/individual/n7556965424,Association of University Radiologists
http://vivo.ufl.edu/individual/n5159105776,Informa Healthcare
http://vivo.ufl.edu/individual/n6435329241,New Directions Initiative
http://vivo.ufl.edu/individual/n482270,Anthropology/Institute for Ethnic Studies (University of Nebraska)
http://vivo.ufl.edu/individual/n1975428156,Florida House Foundation
http://vivo.ufl.edu/individual/n1592711285,Guy Harvey Ocean Foundation
http://vivo.ufl.edu/individual/n1593972348,Boys and Girls Clubs of America
http://vivo.ufl.edu/individual/n454018,Bombay University
http://vivo.ufl.edu/individual/n333504161,National Institute of Dental and Craniofacial Research
http://vivo.ufl.edu/individual/n8938919483,Ariel - University of Calgary
http://vivo.ufl.edu/individual/n158150,Microfabritech Program
http://vivo.ufl.edu/individual/n509568632,American Home Products Corporation
http://vivo.ufl.edu/individual/n32874,"Shedicas Company limited, Lagos, Nigeria"
http://vivo.ufl.edu/individual/n126302,Religion
http://vivo.ufl.edu/individual/n992469020,American Academy of Pediatrics
http://vivo.ufl.edu/individual/n158117,Hernando County Schools 
http://vivo.ufl.edu/individual/n7023306,Center for Vision Research
http://vivo.ufl.edu/individual/n3024483738,A.C.N.M. Foundation
http://vivo.ufl.edu/individual/n160130,University of Pittsburgh Medical Center
http://vivo.ufl.edu/individual/n6982565938,Optical Society of America
http://vivo.ufl.edu/individual/n1175678555,Rush University Medical Center
http://vivo.ufl.edu/individual/n49294,University of Goias
http://vivo.ufl.edu/individual/n6600008300,Korean Nutrition Society
http://vivo.ufl.edu/individual/n95164,Philadelphia City Planning Commission
http://vivo.ufl.edu/individual/n5933144468,Bechtel BWXT Idaho LLC National Engineering and Environmental Lab
http://aims.fao.org/aos/geopolitical.owl#Colombia,Colombia
http://vivo.ufl.edu/individual/n9680504304,Phoenix International Products
http://vivo.ufl.edu/individual/n171502,Therapeutic Exercise
http://vivo.ufl.edu/individual/n6714758318,Starbucks Foundation
http://vivo.ufl.edu/individual/n197799,Environmental Science and Regional Planning Program (Washington State University)
http://vivo.ufl.edu/individual/n8477,Neurodegenerative Opportunities
http://vivo.ufl.edu/individual/n23788,Enterprise Systems
http://vivo.ufl.edu/individual/n121195,University of Colorado Health Science Center 
http://vivo.ufl.edu/individual/n75691,World Wildlife International
http://vivo.ufl.edu/individual/n110364,Pediatric Allergy Clinic (University of Iowa)
http://vivo.ufl.edu/individual/n25964,"USDA-ARS, Insect Biology Lab"
http://vivo.ufl.edu/individual/n8152829408,Research and Development Labs
http://vivo.ufl.edu/individual/n2757941193,Duke University Press
http://vivo.ufl.edu/individual/n104958,Center for Advanced Construction Information Modeling
http://vivo.ufl.edu/individual/n6931772929,Endoceutics
http://vivo.ufl.edu/individual/n5266436724,Apollo Books
http://vivo.ufl.edu/individual/n92986,Center for Living Well Healthcare Center (Walt Disney World Resort)
http://vivo.ufl.edu/individual/n2725395827,Church and Dwight Company
http://vivo.ufl.edu/individual/n1306089544,Portola Pharmaceuticals Inc
http://vivo.ufl.edu/individual/n3497715617,Society of Biblical Literature
http://vivo.ufl.edu/individual/n227698,Music Library
http://vivo.ufl.edu/individual/n765313,Center for Study of Lithiasis and Pathological Calcification
http://vivo.ufl.edu/individual/n123077,Graduate Group in Neuroscience (University of Pennsylvania)
http://vivo.ufl.edu/individual/n116528,Biological and Agricultural Engineering (University of California) 
http://vivo.ufl.edu/individual/n8869923115,Self-Sterilize
http://vivo.ufl.edu/individual/n2695940738,Avmed Health
http://vivo.ufl.edu/individual/n202573,Baltimore City Hospitals
http://vivo.ufl.edu/individual/n515305,CTSI Pilot Awards Program
http://vivo.ufl.edu/individual/n82641,Anthropology (University of California at Berkeley)
http://vivo.ufl.edu/individual/n397978,"VA Medical Center, Houston TX"
http://vivo.ufl.edu/individual/n1367349625,State of Montana Department of Transportation
http://vivo.ufl.edu/individual/n8858878,Institute for Wound Research
http://vivo.ufl.edu/individual/n3794633660,Mobil Corporation
http://vivo.ufl.edu/individual/n43381,Community Health and Family Medicine
http://vivo.ufl.edu/individual/n331355,Southern Methodist University
