uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n3913124368,1090-0241,Journal of Geotechnical and Geoenvironmental Engineering,Discussion of 'Residual Shear Strength Measured By Laboratory Tests and Mobilized in Landslidesandquot; By Gholamreza Mesri and Nejan Huvaj-Sarihan
http://vivo.ufl.edu/individual/n2069426163,1932-6203,PLoS One,Autocrine Extra-Pancreatic Trypsin 3 Secretion Promotes Cell Proliferation and Survival in Esophageal Adenocarcinoma
http://vivo.ufl.edu/individual/n8836487387,0894-0282,Molecular plant-microbe interactions MPMI,Differential Regulation of Salmonella Typhimurium Genes Involved in O-Antigen Capsule Production and Their Role in Persistence Within Tomato Fruit
http://vivo.ufl.edu/individual/n5485048201,0196-2892,IEEE Transactions On Geoscience and Remote Sensing,Sampling Piecewise Convex Unmixing and Endmember Extraction
http://vivo.ufl.edu/individual/n6351702599,0002-9483,American Journal of Physical Anthropology,Mandibular Remodeling in Sympatric West African Cercopithecids.
http://vivo.ufl.edu/individual/n5137670381,0140-2382,West European Politics,Legislative Implications of the Lisbon Treaty: the (Potential) Role of Ideology
http://vivo.ufl.edu/individual/n2891234460,0018-8158,Hydrobiologia,Importance of Methane-Derived Carbon as a Basal Resource for Two Benthic Consumers in Arctic Lakes
http://vivo.ufl.edu/individual/n9106430652,1081-5589,Journal of Investigative Medicine,Collapsing Variant Focal Segmental Glomerular Sclerosis With Complement 3 Deposition and Glomerular Basement Membrane Thinning
http://vivo.ufl.edu/individual/n3928683072,0014-2999,European Journal of Pharmacology,Similar Activity of Mecamylamine Stereoisomers in Vitro and in Vivo
http://vivo.ufl.edu/individual/n6929524726,0937-4477,European Archives of Oto-Rhino-Laryngology,Is Open Surgery for Head and Neck Cancers Truly Declining?
http://vivo.ufl.edu/individual/n4033671564,0031-9007,Physical Review Letters,Low-Temperature Low-Field Phases of the Pyrochlore Quantum Magnet Tb2Ti2O7
http://vivo.ufl.edu/individual/n5870894466,0191-2917,Plant Disease,First Report of Turnip Mosaic Virus Infecting Brassica Carinata (Ethiopian Mustard) in the United States
http://vivo.ufl.edu/individual/n725758165,0015-5683,Folia Parasitologica,"Plasmodium, Saurocytozoon and Haemocystidium Parasites (Apicomplexa: Plasmodiidae) From the Rock Agama, Laudakia Caucasia (Sauria: Agamidae), in Southern Asia"
http://vivo.ufl.edu/individual/n4113386724,1353-8020,Parkinsonism & Related Disorders,Swallowing and Deep Brain Stimulation in Parkinson's Disease: a Systematic Review
http://vivo.ufl.edu/individual/n4542419916,1742-9145,Journal of Plant Interactions,On the Relationship Between N Management and Grain Protein Content in Six Durum Wheat Cultivars in Mediterranean Environment
http://vivo.ufl.edu/individual/n8205422743,0015-4040,Florida Entomologist,"Life Cycle, Development, and Culture of Xyleborus Glabratus (Coleoptera: Curculionidae: Scolytinae)"
http://vivo.ufl.edu/individual/n6486058715,0301-0511,Biological Psychology,Emotional Perception: Correspondence of Early and Late Event-Related Potentials With Cortical and Subcortical Functional Mri
http://vivo.ufl.edu/individual/n534431058,1525-0016,Molecular Therapy,Acid Alpha-Glucosidase Gene Replacement Therapy To the Diaphragm in Ventilator-Dependent Pompe Disease: One-Year Respiratory Motor Outcomes
http://vivo.ufl.edu/individual/n9412401589,0095-2990,American Journal of Drug and Alcohol Abuse,"Probability and Predictors of Transition From Abuse To Dependence On Alcohol, Cannabis, and Cocaine: Results From the National Epidemiologic Survey On Alcohol and Related Conditions"
http://vivo.ufl.edu/individual/n4264670616,1522-8517,Neuro-Oncology,Evaluation of Children With Craniopharyngioma Using Carbon-11 Methionine Pet Prior To Proton Therapy
http://vivo.ufl.edu/individual/n4469890153,0161-8105,Sleep,"Snoring, Daytime Sleepiness, and Incident Cardiovascular Disease in the Health, Aging, and Body Composition Study"
http://vivo.ufl.edu/individual/n4902411514,0882-2786,The International journal of oral & maxillofacial implants,Intraoral Grafting of Tissue-Engineered Human Oral Mucosa
http://vivo.ufl.edu/individual/n5756307905,1526-5900,Journal of Pain,"Predictors of Placebo Treatment Acceptability: Participant Demographics, Perceived Knowledge, and Efficacy"
http://vivo.ufl.edu/individual/n6411106222,0048-5772,Psychophysiology,Specific Fear Modulates Attentional Selectivity During Visual Search: Electrophysiological Insights From the N2Pc
http://vivo.ufl.edu/individual/n4305800895,0304-3800,Ecological Modelling,Evaluating Ecological Resilience With Global Sensitivity and Uncertainty Analysis
http://vivo.ufl.edu/individual/n3657716714,1552-4949,Cytometry Part B-Clinical Cytometry,A Systematic Analysis of Bone Marrow Cells By Flow Cytometry Defines a Specific Phenotypic Profile Beyond Gpi Deficiency in Paroxysmal Nocturnal Hemoglobinuria
http://vivo.ufl.edu/individual/n2363355320,1836-9553,Journal of Physiotherapy,Radial Nerve Mobilisation Had Bilateral Sensory Effects in People With Thumb Carpometacarpal Osteoarthritis: a Randomised Trial
http://vivo.ufl.edu/individual/n3627991037,1529-9430,Spine Journal,Implications of Adipose-Derived Stromal Cells in a 3D Culture System for Osteogenic Differentiation: An in Vitro and in Vivo Investigation
http://vivo.ufl.edu/individual/n6885635407,0896-6273,Neuron,Anti-Tau Antibodies: Hitting the Target
http://vivo.ufl.edu/individual/n7371542384,0168-9002,Nuclear Instruments and Methods in Physics Research Section A-Accelerators Spectrometers Detectors and Associated Equipment,"Operational Experience, Improvements, and Performance of the Cdf Run II Silicon Vertex Detector"
http://vivo.ufl.edu/individual/n886094182,1520-9156,Diabetes Technology & Therapeutics,Race and Socioeconomic Status Are Associated With Insulin Pump Therapy in Youth in the First Year Following Diagnosis of Type 1 Diabetes
http://vivo.ufl.edu/individual/n3180511125,0008-543X,Cancer,Provider Factors Associated With Disparities in Human Papillomavirus Vaccination Among Low-Income 9-To 17-Year-Old Girls
http://vivo.ufl.edu/individual/n4493384394,1934-1482,PM&R Journal,"""Functional Pain,"" Functional Outcomes, and Quality of Life After Hyaluronic Acid Intra-Articular Injection for Knee Osteoarthritis"
http://vivo.ufl.edu/individual/n7985890639,0195-9131,Medicine & science in sports & exercise,Head Injury - Football
http://vivo.ufl.edu/individual/n8448586650,0361-8609,American Journal of Hematology,Hepatocyte Divalent Metal-Ion Transporter-1 Is Dispensable for Hepatic Iron Accumulation and Non-Transferrin-Bound Iron Uptake in Mice
http://vivo.ufl.edu/individual/n4085682421,0031-4005,Pediatrics,"National Quality Measures for Child Mental Health Care: Background, Progress, and Next Steps"
http://vivo.ufl.edu/individual/n5128466573,0022-3360,Journal of Paleontology,"Sharks and Rays (Chondrichthyes, Elasmobranchii) From the Late Miocene Gatun Formation of Panama"
http://vivo.ufl.edu/individual/n4291760045,1982-5676,Tropical Plant Pathology,"Sweet Orange Scab With a New Scab Disease ""Syndrome"" of Citrus in the Usa Associated With Elsinoe Australis"
http://vivo.ufl.edu/individual/n1264952563,1042-3699,Oral and Maxillofacial Surgery Clinics of North America,Autogenous and Prosthetic Reconstruction of the Ear
http://vivo.ufl.edu/individual/n1311877349,0004-6256,Astronomical Journal,The Sdss-III Apogee Radial Velocity Survey of M Dwarfs. I. Description of the Survey and Science Goals
http://vivo.ufl.edu/individual/n3510351662,0740-5472,Journal of Substance Abuse Treatment,Changes in Personal Networks of Women in Residential and Outpatient Substance Abuse Treatment
http://vivo.ufl.edu/individual/n6044906305,0036-9640,Scriblerian and the Kit-Cats,Knowing Books: the Consciousness of Mediation in Eighteenth-Century Britain
http://vivo.ufl.edu/individual/n2580727399,0003-6056,Antitrust Law Journal,Objective and Subjective Theories of Concerted Action
http://vivo.ufl.edu/individual/n9494915882,0022-3751,The journal of physiology,Preformed Vs. On-Demand: Molecular Economics of Endocannabinoid Signalling
http://vivo.ufl.edu/individual/n7740793298,0012-186X,Diabetologia,The Diagnosis of Insulitis in Human Type 1 Diabetes
http://vivo.ufl.edu/individual/n5189382877,0191-2917,Plant Disease,First Report of Asian Soybean Rust Caused By Phakopsora Pachyrhizi in Puerto Rico
http://vivo.ufl.edu/individual/n9966896487,1935-7524,Electronic Journal of Statistics,Geometric Ergodicity of the Bayesian Lasso
http://vivo.ufl.edu/individual/n4631586065,0190-9622,Journal of the American Academy of Dermatology,A Survey of Dermatology Resident Education in Cosmetic Procedures
http://vivo.ufl.edu/individual/n8164140044,1092-9134,Annals of Diagnostic Pathology,Lupus Mastitis: a Review
http://vivo.ufl.edu/individual/n964612594,1035-1841,Ceramics-Art and Perception,Discard and Discover @ Documenta (13)
http://vivo.ufl.edu/individual/n4212531375,1932-6203,PLoS One,Members of the Xb3 Family From Diverse Plant Species Induce Programmed Cell Death in Nicotiana Benthamiana
http://vivo.ufl.edu/individual/n8445879573,0006-8047,Boston University Law Review,"What Men?: the Essentialist Error of the ""End of Men"""
http://vivo.ufl.edu/individual/n8290484393,0196-0644,Annals of Emergency Medicine,Rapid Discharge of Patients Presenting To the Emergency Department With Cocaine Chest Pain: Application of An Abbreviated Cardiac Enzyme Protocol in the Clinical Decision Unit
http://vivo.ufl.edu/individual/n5005070777,1175-3277,American Journal of Cardiovascular Drugs,Antiplatelet and Anticoagulant Therapy for Atherothrombotic Disease: the Role of Current and Emerging Agents
http://vivo.ufl.edu/individual/n9859167726,0193-1857,American Journal of Physiology: Gastrointestinal and Liver Physiology,"Transcellular Oxalate and Cl- Absorption in Mouse Intestine Is Mediated By the Dra Anion Exchanger Slc26A3, and Dra Deletion Decreases Urinary Oxalate"
http://vivo.ufl.edu/individual/n2633201513,1747-0277,Chemical Biology & Drug Design,Synthesis and Antimalarial Bioassay of Quinine - Peptide Conjugates
http://vivo.ufl.edu/individual/n893434599,0925-5273,International Journal of Production Economics,Rfid in Highly Perishable Food Supply Chains - Remaining Shelf Life To Supplant Expiry Date?
http://vivo.ufl.edu/individual/n3800427106,0142-159X,Medical Teacher,Optimal Learning in a Virtual Patient Simulation of Cranial Nerve Palsies: the Interaction Between Social Learning Context and Student Aptitude
http://vivo.ufl.edu/individual/n5369756608,1932-6203,PLoS One,Mediator Subunit18 Controls Flowering Time and Floral Organ Identity in Arabidopsis
http://vivo.ufl.edu/individual/n1847834409,0047-2875,Journal of Travel Research,"Quality of Life, Event Impacts, and Mega-Event Support Among South African Residents Before and After the 2010 Fifa World Cup"
http://vivo.ufl.edu/individual/n3721904595,0098-0331,Journal of Chemical Ecology,Allelopathic Exudates of Cogongrass (Imperata Cylindrica): Implications for the Performance of Native Pine Savanna Plant Species in the Southeastern Us
http://vivo.ufl.edu/individual/n420480513,1045-9219,IEEE Transactions On Parallel and Distributed Systems,Electricity Cost Saving Strategy in Data Centers By Using Energy Storage
http://vivo.ufl.edu/individual/n1045956448,0013-8746,Annals of the Entomological Society of America,Testing Developmental Plasticity in Aquatic Larvae of Corethrella Appendiculata (Diptera: Corethrellidae)
http://vivo.ufl.edu/individual/n2224895216,1090-7165,AIDS and Behavior,Oral Adherence Monitoring Using a Breath Test To Supplement Highly Active Antiretroviral Therapy
http://vivo.ufl.edu/individual/n8955984015,0962-9351,Mediators of Inflammation,Celecoxib Improves Host Defense Through Prostaglandin Inhibition During Histoplasma Capsulatum Infection
http://vivo.ufl.edu/individual/n8089265383,1053-8119,NeuroImage,Neurofeedback-Mediated Self-Regulation of the Dopaminergic Midbrain
http://vivo.ufl.edu/individual/n8132175793,1553-4650,Journal of Minimally Invasive Gynecology,Attributes and Barriers To Care of Pelvic Pain in University Women
http://vivo.ufl.edu/individual/n6218359724,0968-0896,Bioorganic & Medicinal Chemistry,Structural Effect of Phenyl Ring Compared To Thiadiazole Based Adamantyl-Sulfonamides On Carbonic Anhydrase Inhibition
http://vivo.ufl.edu/individual/n8190974949,1528-3542,Emotion,Visuocortical Changes During Delay and Trace Aversive Conditioning: Evidence From Steady-State Visual Evoked Potentials
http://vivo.ufl.edu/individual/n1737510345,0278-4343,Continental Shelf Research,"Bathymetric Influences On Tidal Currents At the Entrance To a Highly Stratified, Shallow Estuary"
http://vivo.ufl.edu/individual/n8079108649,1441-3523,Sport Management Review,Exploring the Experiences of Female Sport Fans: a Collaborative Self-Ethnography
http://vivo.ufl.edu/individual/n5796383229,0023-9283,Law Library Journal,Marketing and Outreach in Law Libraries: a White Paper
http://vivo.ufl.edu/individual/n4209354704,0148-396X,Neurosurgery,"Surgical Outcomes for Moyamoya Angiopathy At Barrow Neurological Institute With Comparison of Adult Indirect Encephaloduroarteriosynangiosis Bypass, Adult Direct Superficial Temporal Artery-To-Middle Cerebral Artery Bypass, and Pediatric Bypass: 154 Revascularization Surgeries in 140 Affected Hemispheres"
http://vivo.ufl.edu/individual/n4804230862,0004-637X,Astrophysical Journal,Discovery of Tev Gamma-Ray Emission From Cta 1 By Veritas
http://vivo.ufl.edu/individual/n5352861339,0325-7541,Revista Argentina De Microbiologia,Detection of Lactic Acid Isomers: Metabolites of Lactic Acid Bacteria Isolated From Colombian Sourdough
http://vivo.ufl.edu/individual/n1597095375,0091-6331,Exercise and Sport Sciences Reviews,Mobility Decline in Old Age: a Time To Intervene
http://vivo.ufl.edu/individual/n8404121375,0361-1981,Transportation Research Record,Calculation Method for Quantifying Axial and Roll Stiffnesses of Rectangular Steel-Reinforced Elastomeric Bridge Bearing Pads
http://vivo.ufl.edu/individual/n7114394227,1386-7857,Cluster Computing-the Journal of Networks Software Tools and Applications,"Experiences With Self-Organizing, Decentralized Grids Using the Grid Appliance"
http://vivo.ufl.edu/individual/n2589083302,0305-1870,Clinical and Experimental Pharmacology and Physiology,Comparison of the Transduction Efficiency of Tyrosine-Mutant Adeno-Associated Virus Serotype Vectors in Kidney
http://vivo.ufl.edu/individual/n2324051214,0884-8734,Journal of General Internal Medicine,The Art of Bedside Rounds: a Multi-Center Qualitative Study of Strategies Used By Experienced Bedside Teachers
http://vivo.ufl.edu/individual/n841823100,0011-183X,Crop Science,Genetic Relationships in Zoysia Species and the Identification of Putative Interspecific Hybrids Using Simple Sequence Repeat Markers and Inflorescence Traits
http://vivo.ufl.edu/individual/n815197348,0925-8388,Journal of Alloys and Compounds,Synthesis of Mg-Al2O3 Nanocomposites By Mechanical Alloying
