uri,issn,jname,atitle
http://vivo.ufl.edu/individual/n6215512004,0090-3558,Journal of Wildlife Diseases,Serum Amyloid a (Saa) as a Biomarker of Chronic Infection Due To Boat Strike Trauma in a Free-Ranging Florida Manatee (Trichechus Manatus Latirostris) With Incidental Polycystic Kidneys
http://vivo.ufl.edu/individual/n5991164268,0161-6420,Ophthalmology,"Clinical and Microbiological Characteristics of Fungal Keratitis in the United States, 2001-2007: a Multicenter Study"
http://vivo.ufl.edu/individual/n3803598411,0021-9606,The Journal of Chemical Physics,Comparing Ab Initio Density-Functional and Wave Function Theories: the Impact of Correlation On the Electronic Density and the Role of the Correlation Potential
http://vivo.ufl.edu/individual/n6416047760,1752-296X,Current Opinion in Endocrinology Diabetes and Obesity,Review On Monogenic Diabetes
http://vivo.ufl.edu/individual/n1096209098,0894-9840,Journal of Theoretical Probability,A Refinement of the Kolmogorov-Marcinkiewicz-Zygmund Strong Law of Large Numbers
http://vivo.ufl.edu/individual/n9460806947,1089-5639,The Journal of Physical Chemistry. A,Application of the Qspr Approach To the Boiling Points of Azeotropes
http://vivo.ufl.edu/individual/n275598618,0026-1270,Methods of Information in Medicine,A Clustering Approach To Segmenting Users of Internet-Based Risk Calculators
http://vivo.ufl.edu/individual/n6356305264,1071-2690,In Vitro Cellular & Developmental Biology,Strawberry Transformation as a Means To Accelerate Functional and Translational Studies in the Rosaceae
http://vivo.ufl.edu/individual/n1022660880,0304-3959,Pain,Effect of Ketamine On Endogenous Pain Modulation in Healthy Volunteers
http://vivo.ufl.edu/individual/n428979393,1521-6616,Clinical Immunology,Protein Transduction for Tolerance Induction
http://vivo.ufl.edu/individual/n1879729785,1098-0121,Physical Review B,Two Routes To Magnetic Order By Disorder in Underdoped Cuprates
http://vivo.ufl.edu/individual/n2297578430,1324-4175,Ceramics-Technical,Grand Tour of European Porcelain
http://vivo.ufl.edu/individual/n1845565299,0273-2300,Regulatory Toxicology and Pharmacology,Hypothesis-Driven Weight of Evidence Framework for Evaluating Data Within the Us Epa'S Endocrine Disruptor Screening Program
http://vivo.ufl.edu/individual/n3006402687,0018-9383,IEEE Transactions On Electron Devices,Performance Limits of Monolayer Transition Metal Dichalcogenide Transistors
http://vivo.ufl.edu/individual/n8214104843,1098-0121,Physical Review B,Ultrapure Multilayer Graphene in Bromine-Intercalated Graphite
http://vivo.ufl.edu/individual/n962302979,0012-1606,Developmental Biology,Developmental Basis of Sexually Dimorphic Digit Proportions (2D:4D Ratio)
http://vivo.ufl.edu/individual/n6945356,1942-325X,Circulation: Cardiovascular Genetics,"Response To Letter Regarding Article ""Chromosome 9P21 Haplotypes and Prognosis in White and Black Patients With Coronary Artery Disease"""
http://vivo.ufl.edu/individual/n7116866066,1931-5244,Translational Research,Nutrient Plasma Levels Achieved During Treatment That Reduces Noise-Induced Hearing Loss
http://vivo.ufl.edu/individual/n8887424301,1053-1807,Journal of Magnetic Resonance Imaging,Investigating the Effects of Low Dose Alcohol On Neural Timing Using Functional Mri
http://vivo.ufl.edu/individual/n4501232173,0305-0009,Journal of Child Language,The Input Ambiguity Hypothesis and Case Blindness: An Account of Cross-Linguistic and Intra-Linguistic Differences in Case Errors
http://vivo.ufl.edu/individual/n8419968104,0022-1147,Journal of Food Science ,"Gc-Ms Based Metabolomics for Rapid Simultaneous Detection of Escherichia Coli O157:H7, Salmonella Typhimurium, Salmonella Muenchen, and Salmonella Hartford in Ground Beef and Chicken"
http://vivo.ufl.edu/individual/n6039274452,0005-1098,Automatica,Pseudospectral Methods for Solving Infinite-Horizon Optimal Control Problems
http://vivo.ufl.edu/individual/n6170171871,1098-0121,Physical Review B,Volovik Effect in a Highly Anisotropic Multiband Superconductor: Experiment and Theory
http://vivo.ufl.edu/individual/n4969052440,0031-949X,Phytopathology,Correlation of Environmental and Edaphic Factors To the Isolation Frequency of Rhizoctonia and Chrysorhiza From Seashore Paspalum
http://vivo.ufl.edu/individual/n6567659628,0191-2917,Plant Disease,First Report of a Leaf Spot On Basella Alba Caused By a Bipolaris Sp in Florida
http://vivo.ufl.edu/individual/n1089090056,0015-4040,Florida Entomologist,"Faster Than a Flash: the Fastest Visual Startle Reflex Response Is Found in a Long-Legged Fly, Condylostylus Sp (Dolichopodidae)"
http://vivo.ufl.edu/individual/n9106054364,0747-9182,Minerals and Metallurgical Processing,A Constitutive Relationship for Electrokinetic Dewatering of Phosphatic Clay Slurries
http://vivo.ufl.edu/individual/n9227347555,0148-639X,Muscle & nerve,"Randomized, Double-Blind, Placebo-Controlled, Crossover, Multicenter, Phase Ii Study of Eculizumab in Patients With Refractory Generalized Myasthenia Gravis (Gmg)"
http://vivo.ufl.edu/individual/n5613799225,1538-4101,Cell Cycle,Poly(Adp-Ribose) Polymerase Inhibition Enhances P53-Dependent and -Independent Dna Damage Responses Induced By Dna Damaging Agent
http://vivo.ufl.edu/individual/n2154645187,0925-5273,International Journal of Production Economics,Comparison of a New Bootstrapping Method With Parametric Approaches for Safety Stock Determination in Service Parts Inventory Systems
http://vivo.ufl.edu/individual/n9365811638,0002-7863,Journal of the American Chemical Society,Dithienogermole as a Fused Electron Donor in Bulk Heterojunction Solar Cells
http://vivo.ufl.edu/individual/n2887582303,0002-7863,Journal of the American Chemical Society,Deviatoric Stress Driven Formation of Large Single-Crystal Pbs Nanosheet From Nanoparticles and in Situ Monitoring of Oriented Attachment
http://vivo.ufl.edu/individual/n7744412063,0022-0302,Journal of Dairy Science,Short Communication: Best Prediction of 305-Day Lactation Yields With Regional and Seasonal Effects
http://vivo.ufl.edu/individual/n3489470608,0013-4651,Journal of the Electrochemical Society,Surface Exchange Coefficients of Composite Cathode Materials Using in Situ Isothermal Isotope Exchange
http://vivo.ufl.edu/individual/n6417604980,0043-1354,Water Research,"Treatment of Nanofiltration and Reverse Osmosis Concentrates: Comparison of Precipitative Softening, Coagulation, and Anion Exchange"
http://vivo.ufl.edu/individual/n1802123858,1526-5900,Journal of Pain,Potential Autonomic Risk Factors for Chronic Tmd: Descriptive Data and Empirically Identified Domains From the Oppera Case-Control Study
http://vivo.ufl.edu/individual/n3399603437,0301-0511,Biological Psychology,Electrocortical Activity and Evoked Potential Somatosensory Cortical Response To Intermittent Transient Tracheal Occlusion in Unanesthetized Rats
http://vivo.ufl.edu/individual/n9683399924,1748-1708,Acta Physiologica,On the Function of the Mammalian Renal Papilla and the Peristalsis of the Surrounding Pelvis
http://vivo.ufl.edu/individual/n5554314505,0021-8979,Journal of Applied Physics,10 Mev Electrons Irradiation Effects in Variously Doped N-Gan
http://vivo.ufl.edu/individual/n6563086596,0031-949X,Phytopathology,Fungi in Botryosphaeriaceae Causing Stem Blight in the Southeast and Latent Infection in Southern Highbush Blueberry Propagative Material
http://vivo.ufl.edu/individual/n8148432660,0090-9556,Drug Metabolism and Disposition,"Inhibitory Effects of Commonly Used Herbal Extracts On Udp-Glucuronosyltransferase 1A4, 1A6, and 1A9 Enzyme Activities"
http://vivo.ufl.edu/individual/n5859121991,1557-2625,The journal of the American Board of Family Medicine,Guest Family Physician Commentaries
http://vivo.ufl.edu/individual/n7187024876,0010-3616,Communications in Mathematical Physics,"Warped Convolutions, Rieffel Deformations and the Construction of Quantum Field Theories"
http://vivo.ufl.edu/individual/n6508092507,0027-8424,Proceedings of the National Academy of Sciences of the United States of America,Drinking a Hot Blood Meal Elicits a Protective Heat Shock Response in Mosquitoes
http://vivo.ufl.edu/individual/n4156096302,1098-5549,Molecular and Cellular Biology,Differential Role of Nkx2-5 in Activation of the Atrial Natriuretic Factor Gene in the Developing Versus Failing Heart
http://vivo.ufl.edu/individual/n5601343033,0190-6011,The Journal of orthopaedic and sports physical therapy,Fear-Avoidance Beliefs and Clinical Outcomes for Patients Seeking Outpatient Physical Therapy for Musculoskeletal Pain Conditions
http://vivo.ufl.edu/individual/n5236791295,0276-7333,Organometallics,Synthesis of Imino-Enamido Hafnium and Zirconium Complexes: a New Family of Olefin Polymerization Catalysts With Ultrahigh-Molecular-Weight Capabilities
http://vivo.ufl.edu/individual/n6085123149,0035-8711,Monthly Notices of the Royal Astronomical Society,The Hst/Acs Coma Cluster Survey - Vi. Colour Gradients in Giant and Dwarf Early-Type Galaxies
http://vivo.ufl.edu/individual/n9532820151,8756-3282,Bone,Issues in Modern Bone Histomorphometry
http://vivo.ufl.edu/individual/n6859791967,1387-3806,International Journal of Mass Spectrometry,Characterization of Protonated Phospholipids as Fragile Ions in Quadrupole Ion Trap Mass Spectrometry
http://vivo.ufl.edu/individual/n4108698367,0003-6951,Applied Physics Letters,Perfect Spin-Filtering and Giant Magnetoresistance With Fe-Terminated Graphene Nanoribbon
http://vivo.ufl.edu/individual/n4006821414,0732-8818,Experimental Techniques,Shrinkage Measurement of Concrete Using the Cure-Reference Method
http://vivo.ufl.edu/individual/n562959434,0167-8760,International Journal of Psychophysiology,Error-Related Processing Following Severe Traumatic Brain Injury: An Event-Related Functional Magnetic Resonance Imaging (Fmri) Study
http://vivo.ufl.edu/individual/n3524832446,1063-0198,HortTechnology,"Use of Reduced Irrigation Operating Pressure in Irrigation Scheduling. I. Effect of Operating Pressure, Irrigation Rate, and Nitrogen Rate On Drip-Irrigated Fresh-Market Tomato Nutritional Status and Yields: Implications On Irrigation and Fertilization Management"
http://vivo.ufl.edu/individual/n234944,1939-6368,Systems Biology in Reproductive Medicine,Establishing a Biologic Specimens Repository for Reproductive Clinical Trials: Technical Aspects
http://vivo.ufl.edu/individual/n5320564076,0196-8904,Energy Conversion and Management,Design and Optimization of a Combined Fuel Reforming and Solid Oxide Fuel Cell System With Anode Off-Gas Recycling
http://vivo.ufl.edu/individual/n8843931060,0032-0889,Plant Physiology,Green Light Induces Shade Avoidance Symptoms
http://vivo.ufl.edu/individual/n9972657026,0003-4932,Annals of Surgery,A Clinician's Guide To Patient Selection for Watchful Waiting Management of Inguinal Hernia
http://vivo.ufl.edu/individual/n8109397934,0952-8180,Journal of Clinical Anesthesia,Peripartum Acute Coronary Syndrome in An Otherwise Healthy Patient
http://vivo.ufl.edu/individual/n1293033811,1043-0342,Human Gene Therapy,New Aav-Based Strategies for Gene Therapy of a Feline Sma Model
http://vivo.ufl.edu/individual/n629790541,1464-6722,Molecular Plant Pathology,"The Slt2 Mitogen-Activated Protein Kinase-Mediated Signalling Pathway Governs Conidiation, Morphogenesis, Fungal Virulence and Production of Toxin and Melanin in the Tangerine Pathotype of Alternaria Alternata"
http://vivo.ufl.edu/individual/n9859821068,0194-911X,Hypertension,Cardiac Progenitor Cells (Islet-1(+)) Restore Myocardial Infarction Induced Cardiac Dysfunction and Remodeling
http://vivo.ufl.edu/individual/n4257651373,0003-1488,Journal of the American Veterinary Medical Association,Gastric and Enteric Phytobezoars Caused By Ingestion of Persimmon in Equids
http://vivo.ufl.edu/individual/n5191626048,1932-6203,PLoS One,"Casz1B, the Short Isoform of Casz1 Gene, Coexpresses With Casz1a During Neurogenesis and Suppresses Neuroblastoma Cell Growth"
http://vivo.ufl.edu/individual/n1086871741,0031-949X,Phytopathology,Histological and Ultrastructural Changes in Avocado (Persea Americana) Induced By Raffaelea Lauricola
http://vivo.ufl.edu/individual/n5769022415,0009-9236,Clinical Pharmacology & Therapeutics,Rosiglitazone and the Risk of Adverse Cardiovascular Outcomes
http://vivo.ufl.edu/individual/n3981481897,0929-5305,Journal of Thrombosis and Thrombolysis,Can Resistance To Aspirin Be Reversed After An Additional Dose?
http://vivo.ufl.edu/individual/n8240933891,0039-2499,Stroke,"Primary Results for Leaps: a Multi-Site, Phase Iii, Randomized Trial of Physical Therapy Interventions To Improve Walking Recovery Post-Stroke"
http://vivo.ufl.edu/individual/n6939233341,0003-2697,Analytical Biochemistry,Optimization of Antibody-Conjugated Magnetic Nanoparticles for Target Preconcentration and Immunoassays
http://vivo.ufl.edu/individual/n8883847458,0889-8588,Hematology/Oncology Clinics of North America,Hematopoietic Stem Cell Transplantation: An Overview of Infection Risks and Epidemiology
http://vivo.ufl.edu/individual/n6351948135,1873-7617,Small-Scale Forestry,Capacity for Timber Management in Small and Medium Forest Enterprises: a Case Study From the Peruvian Amazon
http://vivo.ufl.edu/individual/n9381425639,1047-482X,International Journal of Osteoarchaeology,"Isotopic Evidence for Middle Horizon To 16Th Century Camelid Herding in the Osmore Valley, Peru"
http://vivo.ufl.edu/individual/n9269538220,1053-8119,NeuroImage,The Face Is More Than Its Parts - Brain Dynamics of Enhanced Spatial Attention To Schematic Threat
http://vivo.ufl.edu/individual/n3576104323,2151-0032,Transactions of the Asabe,Facilitated Iron Reduction as a Possible Means of Rejuvenating Phosphorus Removal Performance of Filtration Substrates
http://vivo.ufl.edu/individual/n6741968225,0004-3591,Arthritis and Rheumatism,A Secretagogue-Small Interfering Rna Conjugate Confers Resistance To Cytotoxicity in a Cell Model of Sjogren'S Syndrome
http://vivo.ufl.edu/individual/n7955046294,0012-1606,Developmental Biology,Hedgehog Signaling Is Required for Formation of the Notochord Sheath and Patterning of Nuclei Pulposi Within the Intervertebral Discs
http://vivo.ufl.edu/individual/n3510946129,1525-2027,Geochemistry Geophysics Geosystems,Oceanic Core Complex Development At the Ultraslow Spreading Mid-Cayman Spreading Center
http://vivo.ufl.edu/individual/n7404485063,1397-3142,Pediatric transplantation. Supplement,A Normal Serum Albumin Level Is the Only Determinant for Response To Rituximab in Recurrent Focal Segmental Glomerulosclerosis: a Systematic Review
http://vivo.ufl.edu/individual/n2400438826,1740-7745,Clinical Trials,Boosting Enrolment in Clinical Trials: Validation of a Regional Network Model
